Price,Area,Location,BHK,Resale,SwimmingPool,LandscapedGardens,ClubHouse,CarParking,LiftAvailable,price_per_sq_ft
19000000,630,Ambernath West,1,False,True,True,True,True,True,30158.73015873016
19000000,644,Ambernath West,1,False,True,True,True,True,True,29503.10559006211
4800000,766,Ambernath West,1,False,True,True,True,True,True,6266.318537859008
8500000,797,Ambernath West,1,False,True,True,True,True,True,10664.993726474278
18000000,1100,Andheri,2,True,True,True,True,True,True,16363.636363636364
14000000,1000,Andheri,2,True,True,True,True,True,True,14000.0
30000000,1480,Andheri,3,True,False,True,True,True,True,20270.27027027027
17500000,650,Andheri,1,True,False,False,False,True,True,26923.076923076922
8725000,1000,Andheri,2,True,True,True,True,True,True,8725.0
8725000,1000,Andheri,2,True,True,True,True,True,True,8725.0
21800000,1120,Andheri,2,True,True,True,True,True,True,19464.285714285714
22200000,1450,Andheri,3,False,True,True,True,True,True,15310.344827586207
9000000,1040,Andheri,2,False,True,True,True,True,True,8653.846153846154
17500000,922,Andheri East,2,True,True,True,True,True,True,18980.477223427333
16500000,1050,Andheri East,1,True,True,True,True,True,True,15714.285714285714
14800000,1020,Andheri East,1,True,True,True,True,True,True,14509.803921568628
18000000,915,Andheri East,2,True,True,True,True,True,True,19672.131147540982
